ASIN,Product Name,Category,Keyword,Number of Reviews,Average Review Score,Manufacturer,Price,Unit Count
B0CQC299Y7,"Schick Hydro Silk Ultimate Pubic Skin Protection, 1 Razor Handle with 3 Cartridges | Razors for Women Sensitive Skin, Pubic Hair Razor for Women, Bikini Line Razor, 1 Handle with 3 Razor Refills",razors,women,10.0,4.6,,12.48,
B0CQC83VH1,"Schick Quattro For Women, Womens Razor Refllls Value Pack - 8 Count",razors,women,,,,14.99,
B0CQC8MKZC,"Schick Quattro For Women, Womens Razor Value Pack, Including 1 Razor Handle and 5 Razor Refills",razors,women,20.0,4.5,,14.49,
B0CQCHFS5T,"Schick Hydro Silk Ultimate Pubic Skin Protection, 4 Razor Refills Women | Pubic Hair Razor Blades Refills Women, Bikini Razors for Women, Bikini Line Razor, Pubic Razor Refills for Women, 4ct",razors,women,,,,11.24,
B0CQBZ5D6J,"Schick Hydro Silk Ultimate Pubic Skin Protection, Disposable Razors for Women Sensitive Skin | Pubic Hair Razor for Women, Sensitive Skin Razor Bikini Shaver, Women’s Razors Bikini Line Razor, 3ct",razors,women,16.0,4.4,,8.49,
B0CR8F86TG,"Aloe-Boost 4 Blade Reusable Body Hair Removal Razor for Arms, Leg & Bikini Line",razors,women,,,,,
B0CPB624C8,"Facial Fuzz-Free Razor, Eyebrow Trimmer Professional Exfoliating Dermaplaning Tool, Peach Fuzz Shaver and Multipurpose Home Skin Care for Women (Pack of 4, 2 Orange and 2 Gray)",razors,women,,,,4.9,
B0CR4ZRMTV,Premium Facial & Eyebrow Razor Set - 3-Pack | Precision Blades with Protective Covers for Women,razors,women,,,,5.94,
B0CR44XNFF,Skincare Women’s Razor Kit - 1 Handle + 2 x 5-Blade Refills + Magnetic Holder - DreamPop - 1 Pack,razors,women,,,,24.99,
B0CRDX9Y6P,"Disposable Eco Friendly Razor, Recycled Material，Disposable，Biodegradable Twin Blade Body & Face Shavers for Men/Women's Grooming（24pcs）",razors,men,,,,8.49,
B0CTMCZX18,"Razors for Men - Men's Razor Set with 5 Razor Blade Refills, Travel Blade Cover, 2 oz Shave & Razors for Men - Shaving Razors for Men includes a Mens Razor and 3 Razor Blade Refills",razors,men,,,,31.98,
B0CTHLBDK8,"Quattro Titanium Razor with 16 Refill Blades (Packaging May Vary) & Hydro Sensitive Razor Refills for Men, 12 Count",razors,men,,,,56.96,
B0CTHM1DVG,"Quattro Titanium Razor with 16 Refill Blades (Packaging May Vary) & Quattro Titanium Refills — Schick Quattro Refills, Men’s Razor Refills, 6 Count",razors,men,,,,39.88,
B0CTFP6BGT,Angoily 4pcs Blade Storage Box Mens Face Dispenser Case Blade Disposal Container Mens Shavers Maquinilla De Afeitar Para Hombre Barber Shop Storage Container Safety Man Razor Iron Sharps,razors,men,,,,17.09,
B0CQPPJG7V,"BIC Sensitive 3 Disposable Razors for Men With 3 Blades for Sensitive Skin, 5 Count Pack of Shaving Razors",razors,men,,,,4.92,
B0CSKR86CR,"5Blade Razor for Men with Dual Lubrication Shaving Comfortable and Smooth Shaving Razors for Men, Handle & Cartridges (Cartridges fit Razor Handles only)",razors,men,,,,9.99,
B0CRDHH5YX,"300 Count Silkspa Smooth Shaving Essentials Disposable Twin Blade Razors With Moisturizing Strip and Safety Caps - Stainless Steel Blades, Ergonomic Handles, Bulk Pack Great for Men and Women",razors,men,,,,24.99,
B0CT4M5Q5Y,"Jodial Razor,Jodial Safety Edge Razor Women,Safety Razors For Men,Single Blade Razors For Women,Safety Edge Razor With 5 Platinum Coated Double Edge Safety Reusable Razor Blades (B)",razors,men,,,,18.76,
B0CT2K6335,"Razors for Men - Men's Razor Set with 5 Razor Blade Refills, Travel Blade Cover, 2 oz Shave Gel (Sage) & Post Shave - Post Shave Balm for Men - 3.4 Fl Oz (Pack of 2) (packaging may vary)",razors,men,,,,35.95,
B0CT2QLTLL,"Razors for Men - Men's Razor Set with 5 Razor Blade Refills, Travel Blade Cover, 2 oz Shave Gel (Sage) & Razor Blades Refills - Razors for Men - 10 count",razors,men,,,,39.98,
B0CT2KSZLX,"Razors for Men - Men's Razor Set with 5 Razor Blade Refills, Travel Blade Cover, 2 oz Shave Gel (Sage) & Shave Gel - Shaving Gel with an Aloe Enriched Formula - 3 pack (6.7oz)",razors,men,,,,37.2,
B0CSYZ7M1T,"Jodial Womens Razor, Jodial Razor, Jodial Safety Edge Razor Women, Jodial Razor Women, Manual Shaver Safety Razor, Jodial Rose Gold Double Edge Safety Razor(Rose gold + base)",razors,men,,,,9.99,
B0CSYRXTBG,Stainless steel three-layer razor blade Disposable Razor Men's disposable manual razor razor (2),razors,men,,,,5.5,
B0CSYGGF7H,Xtreme 3 Original Razor — Disposable Head Razor for Sensitive Skin & Edge Shave Gel for Men,razors,men,,,,24.68,
B0CSYP6JK5,Xtreme 3 Original Razor — Disposable Head Razor for Sensitive Skin & Cremo Barber Grade Original Shave Cream,razors,men,,,,30.91,
B0CSXLNG34,2pcs Blade Storage Box Disposal Box Razor,razors,men,,,,8.49,
B0CSXLK197,2pcs Blade Storage Box Razor Bracket,razors,men,,,,8.49,
B0CST9JDZF,Weighted Cuff for Disposable Razors,razors,men,,,,26.95,
B0CSSWGD3S,Disposable Razors for Women Home Use Portable for Travel Hotel Home,razors,men,,,,39.0,
B0CSD2TTQV,"Razors for Men - Men's Razor Set with 5 Razor Blade Refills, Travel Blade Cover, 2 oz Shave Gel (Ember) & Razor Blades Refills - Razors for Men - 10 count",razors,men,,,,39.98,
B0CSD1FFN5,"Razors for Men - Men's Razor Set with 5 Razor Blade Refills, Travel Blade Cover, 2 oz Shave Gel (Ocean Blue) & Post Shave - Post Shave Balm for Men - 3.4 Fl Oz (Pack of 2) (packaging may vary)",razors,men,,,,35.95,
B0CSD1M4ZW,"Razors for Men - Men's Razor Set with 5 Razor Blade Refills, Travel Blade Cover, 2 oz Shave Gel (Ocean Blue) & Shave Gel - Shaving Gel with an Aloe Enriched Formula - 3 pack (6.7oz)",razors,men,,,,37.2,
B0CSCYL6V5,"Razors for Men - Men's Razor Set with 5 Razor Blade Refills, Travel Blade Cover, 2 oz Shave Gel (Ember) & Shave Gel - Shaving Gel with an Aloe Enriched Formula - 3 pack (6.7oz)",razors,men,,,,37.2,
B0CSDB7ZCX,"Razors for Men - Men's Razor Set with 5 Razor Blade Refills, Travel Blade Cover, 2 oz Shave Gel (Ember) & Post Shave - Post Shave Balm for Men - 3.4 Fl Oz (Pack of 2) (packaging may vary)",razors,men,,,,35.95,
B0CSD1DMZJ,"Razors for Men - Men's Razor Set with 5 Razor Blade Refills, Travel Blade Cover, 2 oz Shave Gel (Ocean Blue) & Razor Blades Refills - Razors for Men - 10 count",razors,men,,,,39.98,
B0CKXDJYPF,"50 Sets Disposable Razors in Bulk Razor Individually Wrapped Bulk Twin Blade Razors with Clear Safety Cap and Shaving Cream for Men Women Homeless Hotel Shelter Charity Travel, Blue",razors,men,,,,19.99,
B0CRNY5YZB,8 Pcs Blade Storage Box Mens Razors for Shaving Men for Face Men Razor Máquina De Afeitar Para Hombre Razor Container Barber Shop Storage Container Disposal Box Disposable,razors,men,,,,26.39,
B0CQ9K7WDN,Schick Mens Quattro Titanium Razor Value Pack,razors,men,17.0,4.5,,14.99,
B0CQ9PPQTS,"Schick Mens Quattro Titanium Razor Refill Value Pack, 8ct",razors,men,,,,14.39,
B0CQ9Q5C82,Schick Hydro 5 Mens Sensitive Razor Value Pack,razors,men,18.0,4.8,,10.99,
B0CQB4RRXT,Schick Hydro 5 Mens Dry Skin Razor Value Pack,razors,men,19.0,4.9,,10.99,
B0C8D5R7VQ,XINGFUDAOHard EVA Razor Travel Case Compatible with Gillette Men's Razor - Mesh Pocket for 1 Razor Blades+Durable Zipper,razors,men,,,,13.99,
B0CR17PYT5,Disposable Plastic Men Shaving Razors,razors,men,,,,20.0,
B0CQYYJMH6,4 Pack of Laser Sport 3 Triple Blade Razor 5 x 4 20 Pcs Razors,razors,men,,,,18.0,
B0CQ6PHT9R,"GilletteLabs with Exfoliating Bar Razor for Men, Champion Gold Edition - 1 Handle, 1 Razor Blade Refill, Includes Premium Magnetic Stand",razors,men,,,,16.94,
B0CN79J9RV,"Bombay Shaving Company Disposable Shaving Razor For Men, Razor With Rubber Grip Handle And Safety Cap, Pack Of 5",razors,men,,,,16.49,
B0CQKHXB2T,"BIC EasyRinse Anti-Clogging Men's Razor Refills, Razor Cartridges With 4 Blades, 4 Count",razors,men,,,,8.47,
B0CQKHXMS8,"BIC EasyRinse Sensitive Anti-Clogging Men's Disposable Razors, Clinically Proven for Sensitive Skin, Shaving Razors With 4 Blades, 2 Count",razors,men,,,,8.49,
B0CQKGQ5WF,"BIC EasyRinse Sensitive Anti-Clogging, Refillable Men's Razors With 4 Blades, 1 Handle and 9 Refill Razor Cartridges Razor Kit",razors,men,,,,17.54,
B0CQKZQVZL,"7 Blade Razors for Men,Razors with Lubricating Strip and Non-Slip Rubber Handle,1 Handle and 2 Refills With 7 Blades,3 Piece Razor Set,Shavers for Men",razors,men,1.0,2.0,,9.99,
B0CQGDB8T6,6 Pcs Blade Recycling Bin Disposable Containers Automatic Disposable Litter Boxes Portable Shaver Plastic to Go Containers Dispenser Plastic Garbage Can Collection Bucket Razor,razors,men,,,,35.09,
B0CQB2ZPKG,"Gillette SkinGuard Disposable Razors for Men, 4 Count",razors,men,1.0,5.0,,6.99,
B0CPYLPLP6,"Amazon Basics 3-Blade Motion Sphere Razor for Men with Dual Lubrication, Handle & 2 Cartridges, Cartridges Fit Amazon Basics Razor Handles only, 3 Piece Set, Black (Previously Solimo) (Pack of 3)",razors,men,,,,17.67,
B0CQD5YZ9N,Hemoton 2pcs Portable Garbage can Storage Bank Sharps and Needle Container Plastic Collection Box Disposable Box Razor Blade Container Storage Rack take Recycling Bin,razors,men,,,,11.89,
B0CQ8W7SH7,2pcs Blade Recycling Box Shavers for Men Hair Shaver for Men Mens Disposable Razors for Shaving Razor Dispenser Case Razor Blade Disposal Container Razor Recycling Tin Razor Case,razors,men,,,,9.49,
B0CQ8TWJWR,BESTOYARD 2pcs Blade Recycling Box Razor Disposal Tin Razor Blades Safe Storage Razor Bank Safety Razor Dispenser Case Disposable Razor Case Waste Tinplate Travel Garbage Can Household,razors,men,,,,10.19,
B0CP8C5CQH,"Gillette Sensor2 Pivoting Head Men's Disposable Razors, 25 Count",razors,men,6370.0,4.6,,19.97,
B0CTQ93YCW,"Rosemary Shampoo Bars for Hair Growth, Natural Rosemary Shampoo Bar, Deep Cleansing Hair Shampoo Bar, Anti Hair Loss Shampoo Bars for Women Men, Natural Rosemary & Coconut Extract (1pcs)",shampoo,women,,,,5.99,
B0CTMGGTFM,"Biotin Shampoo for Women & Men, Anti Hair Fall Shampoo with Red Onion Extract, Strengthens & Softens Hair, Restores Shine, All Hair Types, 175 ml",shampoo,women,,,,59.52,
B0CTHD5PZ2,"3Pcs Shampoo Bar for Gray Hair,Purple Rain Shampoo Bar for Grey Hair,Shampoo and Conditioner Bars for Thinning Hair, For Men & Women",shampoo,women,,,,14.98,
B0CTBJGRXX,"Humby Shampoo Bar for Gray Hair, 2 PCS Humby Purple Rain Shampoo Bar for Grey Hair, Purple Shampoo Bar for Grey Hair, Humby Natural Organics Shampoo Bar for Men & Women",shampoo,women,16.0,4.3,,14.99,
B0CTMXVF52,"L'O.réal Professionnel Xtenso Care Sulfate-free* Shampoo 250 ml, For All Hair Types",shampoo,women,,,,48.2,
B0CTT6W5TL,"Bringha, Shampoo, 340ml, for Hair Fall Control, with Bringharaj Extracts, Amla, Shikakai, Paraben-Free, for Men & Women",shampoo,women,,,,64.99,
B0CTSXV34K,"Bringha, Shampoo, 200ml, for Hair Fall Control, with Bringharaj Extracts, Amla, Shikakai, Paraben-Free, for Men & Women",shampoo,women,,,,56.99,
B0CTSVNYHJ,"Bringha Ayurvedic Shampoo 100 Ml, For Hair Fall Control, With Bringharaj Extracts, Amla, Shikakai - Paraben Free, For Men & Women.",shampoo,women,,,,46.99,
B0CTTFSCK5,Ayurvedic Shampoo - 340ml | Damage Therapy | With Power of 10 ingredients for solving 10 hair problems| No Parabens | For all hair types,shampoo,women,,,,58.99,
B0CTSPVG3X,"WO.W Skin Science Amla Shampoo For Weak, Thin and Damage Prone Hair | No Parabens, Sulphates or Silicon | For Men & Women - 300 ml",shampoo,women,,,,36.5,
B0CRRWBFHH,"Clensta Rosemary Hair Fall Control Shampoo With Biotin For Reducing Hair Loss, Breakage & Daily Use | All Hair Types | Men & Women | Sulfate & Paraben Free 250ml",shampoo,women,20.0,4.9,,29.99,
B0CTQMT9FS,"Brimless Shampoo, Shampoo Brimless, Brimless Herbal Shampoo, Brimnes Shampoo, Herbal Bubble Gray Hair Dye Shampoo (Chestnut brown)",shampoo,women,,,,29.99,
B0CTRVTHQG,"SP Herbal Shakuntala Hair Cleanser Anti Dandruff Shampoo 50ml (Pack of 2) | For Silky, Shiny & Smooth Hair With Aloe Vera, Apple Cider, Rice & Keratin Protein.",shampoo,women,,,,53.0,
B0CDJ7YWZB,SLS Free Hair Shampoo | Sulfate & Paraben Free | SLS Free Gentle Hydrating Hair Scalp | All Hair Types Women & Men 750ml,shampoo,women,1.0,3.0,,12.99,
B0CTR2M9XJ,"Ginger Plant Extract Anti-Hair Loss Hair Shampoo, Ginger Extract Shampoo From Japan, 240ML Polygonum Multiflorum Oil Control Anti-Dandruff Shampoo, Identicalven Hair Loss Shampoo (2pcs)",shampoo,women,,,,22.79,
B0CTQWR33D,YRL Atrimed Atrisor Shampoo (600),shampoo,women,,,,156.0,
B0CTQWDSTR,Ultra Smoothing Shampoo for Dry & Frizzy Hair|Restores Smoothing & Texture|Powered By Carbohydrate Complex & Niacinamide|For Men & Women|250ml (Pack of 2),shampoo,women,,,,69.99,
B0CTQV5L9P,Hair Fall Control Shampoo | Provides 5x Hair Fall Control | Adenosine | For Dry & Frizzy Hair | | Women & Men | 250ml (Pack of 2),shampoo,women,,,,69.99,
B0CTQW6RV9,Ultra Smoothing Shampoo for Dry and Frizzy Hair | Restores Smoothing & Texture by 27% | Powered By Carbohydrate Complex & Niacinamide || For Men & Women -250ml,shampoo,women,,,,53.99,
B0CTQV5PMY,"Anti Hair Fall Shampoo|5x Hair Fall Control & Growth|Contains Biotin Adenosine,| For All Hair Types | For Women & Men | 250ml",shampoo,women,,,,54.99,
B0CTQW3FQC,Anti Dandruff Shampoo | Reduces Up to 100% Dandruff and Strengthens Hair |Shampoo with Salicylic Acid & Biotin |For Women And Men | 250ml,shampoo,women,,,,56.99,
B0CTQPLCYR,"Daily Shampoo with Coconut & Quinoa, For Men & Women | Hair Care, Improves Hair Texture, 100% American Certified Organic, Paraben & Sulphate Free - 500 ml",shampoo,women,,,,67.99,
B0CTQS2Q3D,Tresear Onion Shampoo For Women - 300 ml Onion Extract Anti Dandruff Shampoo For Hair Fall Control | Shampoo For Women & Men With Red Onion For Hair Growth Shampoo,shampoo,women,,,,55.96,
B0CTQQ3ZTM,"Onion, Black Seed & Patchouli Hairfall Control Shampoo | Sulfate Free, 200ml",shampoo,women,,,,53.99,
B0CTQBGJN6,"WO'W Skin Science Rice Water Shampoo with Rice Water, || No Silicones and Synthetic Color | For Men & Women - 300 ml",shampoo,women,,,,43.5,
B0CTQ4LV15,"ZARU Double Dht Blocking Anti Hair Fall Shampoo For Men & Women With Saw Palmetto, Caffeine, Biotin & Argan Oil | Therapeutic Grade & Dermatologically Formulated | 200 Ml",shampoo,women,,,,46.11,
B0CP748235,"Hair Dye Shampoo 3 in 1 for Gray Coverage, Herbal Ingredients for Men and Women 500ml (Coffee) 【Chinese version】",shampoo,women,282.0,4.4,,17.99,
B0CTQ1RSKN,Eleven Zone Amla Shampoo | Anti Hair Fall Shampoo for Men & Women - 200 ml (Pack of 2),shampoo,women,,,,56.25,
B0CTQ61ST8,"Ginger Extract Anti Hair Loss Shampoo, Identicalven Hair Growth Shampoo 240ML, Anti Hair Loss Ginger Shampoo, Polygonum Multiflorum Ganoderma Atrum Oil Control Anti-Dandruff Shampoo (1Pc)",shampoo,women,,,,10.59,
B0CTK71Y64,"hair dye shampoo，Hair Color Shampoo for Women Men Gray Coverage,Gray Coverage Shampoo Herbal Ingredients 3 in 1 Hair Dye 500ml (dark brown)",shampoo,women,,,,19.99,
B0CTK7297T,"hair dye shampoo，Hair Color Shampoo for Women Men Gray Coverage,Gray Coverage Shampoo Herbal Ingredients 3 in 1 Hair Dye 500ml (wine red)",shampoo,women,,,,19.99,
B0CTK6DY9K,"hair dye shampoo，Hair Color Shampoo for Women Men Gray Coverage,Gray Coverage Shampoo Herbal Ingredients 3 in 1 Hair Dye 500ml (light brown)",shampoo,women,,,,19.99,
B0CTK4DB15,"hair dye shampoo，Hair Color Shampoo for Women Men Gray Coverage,Gray Coverage Shampoo Herbal Ingredients 3 in 1 Hair Dye 500ml (dark red wine)",shampoo,women,,,,19.99,
B0CTK8XZL9,"hair dye shampoo，Hair Color Shampoo for Women Men Gray Coverage,Gray Coverage Shampoo Herbal Ingredients 3 in 1 Hair Dye 500ml (purple)",shampoo,women,,,,19.99,
B0CTK95W8H,"hair dye shampoo，Hair Color Shampoo for Women Men Gray Coverage,Gray Coverage Shampoo Herbal Ingredients 3 in 1 Hair Dye 500ml (chestnut brown)",shampoo,women,,,,19.99,
B0CTCPPHS3,"2Pack Shampoo Bar For Gray Hair, Purple Rain Shampoo Bar for Grey Hair, Shampoo Bar for Gray Hair, Natural Organics Shampoo Bar for Thinning Hair",shampoo,women,,,,9.99,
B0CTMY6N9F,"L'OREEA.-L Paris EverStrong Sulfate Free Thickening Shampoo, 250 ml",shampoo,women,,,,44.99,
B0CTMWS35M,"Rice Water Shampoo Bars and Conditioner, Solid Rice Bar Soap For Hair Growth, Anti Hair Loss Rice Water Shampoo Bar, Hair Regrowth, Solid Soap Easy for Travel (2PC)",shampoo,women,,,,8.99,
B0CTMNSGNJ,"Arata Natural Hydrating Hair Shampoo with Ginkgo,Ginger & Indian Gooseberry for Men & Women || All Natural,Vegan & Cruelty Free || Moisturises & Repairs Damaged Hair-300ml",shampoo,women,,,,45.2,
B0CTMP6PSK,Protein Solution Hairfall Prevent Shampoo | For Thick And Healthier Hair| With Egg Protein | For Men & Women | 175 ml,shampoo,women,,,,55.55,
B0CTMPJWJZ,Colour Protective Shampoo 200ml for Men & Women || Coloured Hairs || Natural Hairs || Dye Hairs || Organic (Certified) || No Parabens & Sulfate,shampoo,women,,,,60.23,
B0CTMKTXJ3,"L'O,réal Professionnel Xtenso Care Sulfate-free* Shampoo 250 ml, For All Hair Types",shampoo,women,,,,44.49,
B0CTMKQ8N3,Hairfall Control Shampoo With Bhringraj & Shikakai | Reduces Hair Fall | Promotes Hair Thickness | Natural Ingredients For All Hair Types | For Men & Women - 250 ML,shampoo,women,,,,69.52,
B0CTMH6K5M,Organic 100% Natural Hair Black Shampoo bar Soap For Restore Natural Hair Color (100 GM),shampoo,women,,,,62.23,
B0CTMHY895,Pilgrim Patuá & Keratin Hair SMOOTHENING SHAMPOO for Dry & Frizzy hair | Sulphate & Paraben free shampoo for Women & Men | Shampoo for hair Smoothening & healthy scalp | 200 ml,shampoo,women,,,,45.2,
B0CTMKVKKC,"Shampoo 100ML | Hair Fall Control Shampoo with Bhringraj, Amla, Aloevera & Methi | Promotes Hair Thickness | Natural Ingredients For All Hair Types | Pack of 1",shampoo,women,,,,60.22,
B0CTMCYQP6,Jojoba & Hyaluronic Acid ShampooHydrates Hair & Adds Shine|For Dry & Dehydrated Hair|Shampoo for Women and Men | Sulphate & Paraben Free | 245ml,shampoo,women,,,,60.25,
B0CTMKLCN6,"Onion Hair Cleansing Shampoo - 300ml, Strengthens and Nourishes for Silky Hair - Daily Use for Men & Women",shampoo,women,,,,62.52,
B0CTQ93YCW,"Rosemary Shampoo Bars for Hair Growth, Natural Rosemary Shampoo Bar, Deep Cleansing Hair Shampoo Bar, Anti Hair Loss Shampoo Bars for Women Men, Natural Rosemary & Coconut Extract (1pcs)",shampoo,men,,,,5.99,
B0CTMGGTFM,"Biotin Shampoo for Women & Men, Anti Hair Fall Shampoo with Red Onion Extract, Strengthens & Softens Hair, Restores Shine, All Hair Types, 175 ml",shampoo,men,,,,59.52,
