ASIN,Product Name,Category,Keyword,Number of Reviews,Average Review Score,Manufacturer,Price,Unit Count
B0CC5B95ZD,Beard Color Shampoo For Men Natural Beard Darkening Shampoo For Men Blackening Shampoo Beard 30ml Nose Strips,shampoo,men,,,,,
B0CC9CPX8P,For Treated Natural Vegan Women For HairSolid Dry And Shampoo Shampoo Soap Hair Hair Damaged For Men Bar Conditioner for Dry Hair,shampoo,men,,,,,
B0B4BFHZ33,"Suave Essentials Energizing Shampoo, Infused with Strawberry Extract and Vitamin E, Strawberry Hair Shampoo with a Long Lasting Fragrance 22.5 oz",shampoo,men,7.0,4.2,,,
B09VL4VLTQ,DOVE MEN + CARE Fortifying 2 in 1 Shampoo and Conditioner for Normal to Oily Hair Fresh and Clean with Caffeine Helps Strengthen Thinning Hair 3 oz,shampoo,men,9372.0,4.6,,1.97,
B0C3LWYRVF,"Damaged Soap Shampoo Hair For HairSolid Hair Natural And Shampoo Vegan For Treated Bar Dry Women For Men Deep Conditioner for Dry Damaged Hair (M, One Size)",shampoo,men,,,,,
B000A7KC9M,"Giovanni 50/50 Balanced Shampoo, 2 Fluid Ounce",shampoo,men,28.0,4.3,,6.04,
B0CDGZTJTF,"Shampoo Bar For Hair, Solid Shampoo Bar, Natural Darkening Shampoo Bar, Hair Soap,Helps Stop Hair Loss, Hair Regrowth, Hair Loss Treatmention for Men & Women (Clear, One Size)",shampoo,men,,,,1.99,
B089MCVF9N,"Malibu C Un-Do-Goo Shampoo - Clarifying Shampoo to Remove Product Build Up + Resins from Hair - Shine Restoring, Moisturizing Cleansing Shampoo",shampoo,men,4625.0,4.5,,2.0,
B07ZJWLN9T,"TRESemmé Pro Pure Shampoo For Daily Moisture Light Moisture Paraben Free, Dye Free Shampoo 16 oz",shampoo,men,87.0,4.3,,14.59,
B0CC9CHPLK,For HairSolid Shampoo Hair Women And Vegan For Treated Dry Damaged Natural For Men Shampoo Bar Hair Soap Hair Toner for Brunettes,shampoo,men,,,,,
B01N6SI37M,"Pantene Pro-V Daily Moisture Renewal Hydrating Shampoo, 3.38 fl oz",shampoo,men,1710.0,4.7,,,
B0746MMP1S,Shampoo With Tea Tree Oil & Botanicals(400ml) 2305743,shampoo,men,,,,2.49,
B0C4FQT1ZD,"For Treated Natural Vegan Women For HairSolid Dry And Shampoo Shampoo Soap Hair Hair Damaged For Men Bar Shampoo for Thin Brittle Hair (L, One Size)",shampoo,men,,,,2.67,
B0C3R8P5YJ,"Eyelash Shampoo Clean False Eyelashes Eyelash Cleaning Shampoo 50ml Nose Piercing Cover (White, One Size)",shampoo,men,,,,,
B00008I8PP,"Suave Men 2 in 1 Shampoo and Conditioner, Ocean Charge, 12.6 Fl Oz (Pack of 1)",shampoo,men,2989.0,4.6,,2.94,
B0016BO7PQ,"Giovanni Hair Care Products Shampoo Tea Tree Triple Treat, 2 Fluid Ounce",shampoo,men,87.0,4.4,,5.49,
B01B7U7ZCW,"Pantene Pro-V Smooth & Sleek Shampoo, 3.38 fl oz",shampoo,men,13.0,3.4,,,
B0C93ZTMZD,"Black & Thick Hair Fallopia Multiflora Shampoo Bar, Darkening Shampoo Bar for Gray Hair, He Shou Wu Extract Shampoo, He Shou Wu Shampoo Soap, Promotes Hair Growth and Prevents Hair Loss (1PC)",shampoo,men,,,,2.99,
B0CTFPLJG6,"Hair Dye Shampoo 3 in 1, Natural Hair Dye for Gray Hair Coverage, Herbal Ingredients Hair Color Shampoo for Women Men Gray Coverage, Black Hair Dye Coloring in Minutes (brown)",shampoo,men,,,,2.99,
B0CTDPYCKC,"Solid Shampoo Bar – Natural Shampoo Bar and conditioner For Dry Hair, - Hair Soap with Natural Ingredients - Vegan Solid Shampoo For All Hair Types - Any Curly, Wavy, Gray, Straight, (M, One Size)",shampoo,men,,,,2.99,
B0BRRB5CX2,"For HairSolid Shampoo Hair Women And Vegan For Treated Dry Damaged Natural For Men Shampoo Bar Hair Soap Conditioner for Frizzy Hair (J, One Size)",shampoo,men,,,,3.03,
B00H57CSLA,"Pert Plus, Happy Medium 2 in 1 Shampoo Plus Conditioner - 1.7 oz, 2 Pack",shampoo,men,41.0,3.4,,5.95,
B0018PHA6S,"Pert Plus 2-in-1 Shampoo Plus Conditioner, Normal Hair 13.50 oz",shampoo,men,783.0,4.6,,3.18,
B09HHHH222,"Amazon Basics 2-in-1 Dandruff Shampoo & Conditioner, Green Apple Scent, 14.2 Fluid Ounces, 1-Pack (Previously Solimo)",shampoo,men,1301.0,4.4,,3.26,
B0B8CS66JN,"Vegan Dry Hair Bar Hair For Men For HairSolid Shampoo Shampoo And Damaged Women Soap Natural For Treated Hair Silk (H, One Size)",shampoo,men,,,,3.28,
B082HP1FR8,Sel Adjusting Moisturizing Shampoo 13 oz,shampoo,men,17.0,4.2,,3.29,
B0BZYDG8XS,"Damaged Soap Shampoo Hair For HairSolid Hair Natural And Shampoo Vegan For Treated Bar Dry Women For Men Curl Rehab (A, One Size)",shampoo,men,,,,3.33,
B0BZY7Z7CH,"Vegan Dry Hair Bar Hair For Men For HairSolid Shampoo Shampoo And Damaged Women Soap Natural For Treated Hair So Real (L, One Size)",shampoo,men,,,,3.33,
B01N97PCBH,"Fructis Pure Clean Purifying Shampoo, Silicone-Free, 12.5 Fl Oz, 1 Count (Packaging May Vary)",shampoo,men,20368.0,4.5,,3.47,
B01MFF7A02,"Fructis Color Shield Shampoo, Fortifying Shampoo for Color Treated Hair, Works on All Types of Hair and Color, Vegan and Paraben Free, 12.5 fl. oz.",shampoo,men,2929.0,4.6,,3.47,
B01MDTVV6T,"Fructis Curl Nourish Sulfate Free Moisturizing Shampoo, 12.5 Fl Oz, 1 Count (Packaging May Vary)",shampoo,men,5611.0,4.6,,3.47,
B003PJKNLY,"Prell Shampoo Original, 13.5 Oz",shampoo,men,1285.0,4.7,,3.49,
B0020100FM,Suave Naturals Gnetle Cleansing Shampoo - Wild Cherry Blossom - 22.5 oz,shampoo,men,19.0,3.3,,,
B07PY962WZ,"Purezero Coconut Milk Moisturizing Shampoo - 12 Fl Ounce - Intense Hydration & Increase Shine - Fight Dandruff & Frizz - Zero Sulfates, Parabens, Dyes - 100% Vegan & Cruelty Free",shampoo,men,480.0,4.4,,,
B09HHC156B,"Amazon Basics 2-in-1 Dandruff Shampoo and Conditioner for Men, Smooth Spice Scent, 14.2 Fluid Ounces, 1-Pack (Previously Solimo)",shampoo,men,2126.0,4.5,,3.75,
B0CH3BSRRS,"Gray Reverse Soap,Cover Gray Hair Bar Soap,Natural Hair Darkening Shampoo Soap for Gray Hair Coverage Soap,Gray White Hair Reverse Soap,Restore Shiny Hair,for Women Men",shampoo,men,1.0,2.0,,3.78,
B00DT6UMJQ,Shampoo with Moroccan Argan Oil Extract,shampoo,men,45.0,4.3,,7.27,
B09HHBNR4G,"Amazon Basics 2-in-1 Dandruff Shampoo & Conditioner, Gentle and pH Balanced, 14.2 Fl Oz (Pack of 1) (Previously Solimo)",shampoo,men,5635.0,4.5,,3.89,
B00PWLBXO4,Schwarzkopf Mens Hair Shampoo 250 Ml,shampoo,men,6.0,4.2,,13.65,
B00CC2IW2C,Savile Shampoo Control Caida 2 En 1 pulpa de Sabila Y Miel (Aloe & Honey),shampoo,men,68.0,4.1,,9.15,
B00NKS0CWK,Avon Black Suede Deodorant 1.7 Fl.Oz-1pcs,deodorant,women,2.0,4.0,,0.6,
B00RI8MPV4,Avon FAR Away Roll-on Anti-perspirant Deodorant Bonus Size 2.6 Fl. Oz.,deodorant,women,21.0,4.2,,6.2,
B007RAMSAQ,Underarm & Foot (Deodorant Powder) 40g,deodorant,women,190.0,4.3,,7.4,
B006889FCW,Avon Cool Confidence Original Scent Roll-on Anti-perspirant Deodorant Bonus Size 2.6 Fl. Oz.,deodorant,women,69.0,4.1,,5.99,
B0016507LU,Candid 1.7 Oz Roll-On Anti-Perspirant Deodorant by Avon,deodorant,women,24.0,4.2,,5.99,
B00YR0N1J6,Underarm & Foot Deodorant Powder 80 grams Large Size by Milcu,deodorant,women,325.0,4.7,,10.0,
B08TL2QWKZ,Suave Deodorant Antiperspirant & Deodorant Stick 48-hour Odor and Wetness Protection Powder Deodorant for Women 1.2 oz,deodorant,women,3344.0,4.7,,,
B0065LCULK,Avon Sweet Honesty Roll on Deodorant 2.6 FL OZ,deodorant,women,299.0,4.4,,5.12,
B00NJRW6SA,Avon Black Suede Deodorant 2.6 Fl.Oz,deodorant,women,5.0,4.5,,6.49,
B008OIKRVM,"Degree Men Dry Protection Anti-Perspirant, Cool Rush, 0.5 Oz Deodorant Stick",deodorant,women,12.0,4.0,,,
B002HEAVA6,Feelin' Fresh Original 1.7 Oz Roll-On Anti-Perspirant Deodorant by Avon,deodorant,women,11.0,4.5,,6.71,
B00NDR2QEA,"Dove Advanced Care Travel Sized Antiperspirant Deodorant Stick Cool Essentials, for 48 Hour Protection And Soft And Comfortable Underarms, Deodorant for Women 0.5 oz",deodorant,women,4437.0,4.7,,,
B00YT2TM8Q,Avon Candid Roll-on Anti-perspirant Deodorant Bonus Size 2.6 Fl. Oz. (2 Pack),deodorant,women,40.0,4.5,,6.61,
B0042B5NFU,Anti-Perspirant Deodorant By Avon - 1.7. Fl. Oz - Imari,deodorant,women,16.0,4.5,,6.76,
B00PL59V9A,"Inc. Newstd16 Deodorant Stick, 1-3/5 Oz.,New World Imports, Inc. - Each 1",deodorant,women,,,,8.53,
B00DRDZMIC,Deodorant Body Spray 165ml Hamilton,deodorant,women,182.0,3.9,,11.1,
B0093SCJ8Q,ARM & HAMMER ULTRAMAX Anti-Perspirant Deodorant Active Sport 2.60 oz ( Pack of 1),deodorant,women,675.0,4.5,,,
B0014CV12E,ARM & HAMMER ULTRAMAX Anti-Perspirant Deodorant Active Sport 2.60 oz,deodorant,women,3120.0,4.5,,,
B09DDC3NPH,Suave Fresh Vibes Deodorant Stick Aluminum Free 48 Hour Deodorant Protection Berry Bliss Dermatologist Tested Body Deodorant 1.2 oz,deodorant,women,54.0,4.0,,,
B000GWP2MI,Avon Sweet Honesty Roll-on Anti-perspirant Deodorant,deodorant,women,5.0,4.1,,,
B000P9GMHQ,"Lady Speed Stick Invisible Dry Antiperspirant & Deodorant, Shower Fresh - Purple 2.3 oz",deodorant,women,351.0,4.7,,,
B0C1X3319G,"Deodorant Cream - Deodorant for Armpits and Private Parts - Native Deodorant Eliminating Odor Skin Safe Whole Body Deodorant for Women and Men, 0.35 oz",deodorant,women,2.0,3.5,,1.99,
B004RBRO5C,"Old Spice Swagger Red Zone Collection Anti-Perpirant & Deodorant, 0.5 oz",deodorant,women,52.0,4.4,,,
B0CM3QX7CK,"50ml/1.7fl Oz Roll-On Aroma Body Dew - Romantic Rose Deodorant, Perfume Aroma, Antiperspirant And Quick Drying, Inhibit Sweating And Deodorize",deodorant,women,,,,2.09,
B003P1C4XW,Haiku Roll-on Anti-perspirant Deodorant,deodorant,women,12.0,4.6,,7.39,
B08VF6VC1Z,"Thai Deodorant Stone Crystal Mist Natural Deodorant Spray 8 oz. Bundle (Lavender & Jasmine, Single)",deodorant,women,5395.0,4.5,,13.08,
B00450FPWE,"Arrid XX Extra Dry Solid Antiperspirant Deodorant, 2.0 Ounce (56g)",deodorant,women,411.0,4.6,,,
B001E8E7GK,Sure Reg Solid Size 2.7z Sure Regular Original Solid Anti-Perspirant Deodorant,deodorant,women,621.0,4.7,,2.24,
B00CW26X6O,Avon Cool Confidence Roll-On Anti-Perspirant Deodorant 1.7 fl. oz. (Original),deodorant,women,,,,6.98,
B01MSAIDIB,"EO Deodorant Lavender Wipes, 6 Count",deodorant,women,412.0,4.7,,7.35,
B09N9GCFH5,"Antiperspirant Roll-on, Underarm Body Gentle Effective Deep Deodorant Natural Herbal Antiperspirant",deodorant,women,,,,2.29,
B01M0ZS9PU,Crystal Deodorant Spray 4 Ounce Vanilla & Jasmine (118ml),deodorant,women,31.0,4.0,,9.52,
B00I4IOTIO,"Arm & Hammer Ultra Max Deodorant Powder Fresh, Solid, 1 Oz",deodorant,women,867.0,4.6,,4.3,
B00RR57YCI,Fa Pink Passion 48h Roll-On Deodorant Anti-Perspirant 50ml / 1.7 oz,deodorant,women,8.0,4.0,,6.99,
B009U1ZD2A,"Speed Stick Speed Stick Regular Deodorant 24hr Freshness, 3 Oz",deodorant,women,623.0,4.6,,2.47,
B00JRBN52I,L'Oréal Paris Men Expert Deodorant Roll-On - Thermic Resist (50ml),deodorant,women,503.0,4.6,,6.94,
B0014D2000,"Speed Stick Antiperspirant & Deodorant Solid, Unscented, 3 oz",deodorant,women,1493.0,4.5,,2.59,
B00NKH4OM0,"Avon Imari Deodorant, 1.7 Fl.Oz - Anti-Perspirant Roll-On for Dryness and Fresh Scent",deodorant,women,2.0,2.4,,2.7,
B0014D2A64,"Sure Deodorant Invisible Solid, Unscented - 2.6 oz",deodorant,women,283.0,4.6,,,
B0B2S952P4,"Brrnoo Unscented Deodorant Spray, 30ml, Daily Use, Safe, Non-Irritating, Odor Control",deodorant,women,41.0,2.7,,2.85,
B0001ZWPKC,Imari 1.7 Oz Roll-On Anti-Perspirant Deodorant by Avon,deodorant,women,88.0,4.4,,6.98,
B008O6SZEK,Hi and Dri Antiperspirant Deodorant Roll On Powder Fresh 1.7 Ounces,deodorant,women,50.0,4.3,,2.9,
B083C6DM3G,Native Candy Cane Mini Deodorant - 0.35oz,deodorant,women,75.0,3.4,,8.84,
B0CJHXJXLY,"Natural Moisturizing Deodorant Stick, Natural Deodorant for Women and Men, Long Lasting All-Day Odor and Sweat Protection Waterproof",deodorant,women,109.0,3.5,,2.99,
B00QEHTGF8,Avon Sweet Honisty Deodorant 1pcs,deodorant,women,7.0,4.0,,2.99,
B00005308X,"Sure Invisible Solid Anti-Perspirant & Deodorant, Unscented, 2.6 Ounce (ID71717)",deodorant,women,1761.0,4.8,,,
B000Q68WJO,"Sure Wide Solid Deodorant, Regular Scent for Men and Women, 2.7 oz",deodorant,women,50.0,4.3,,,
B004X8L62Q,"Suave Antiperspirant Deodorant, Powder, 1.4 oz",deodorant,women,2.0,5.0,,2.99,
B00UB75J58,Degree Men Original Antiperspirant Deodorant 48-Hour Odor Protection Cool Rush Stick 2.7 oz,deodorant,men,598.0,4.6,,,
B00NKS0CWK,Avon Black Suede Deodorant 1.7 Fl.Oz-1pcs,deodorant,men,2.0,4.0,,0.6,
B00RI8MPV4,Avon FAR Away Roll-on Anti-perspirant Deodorant Bonus Size 2.6 Fl. Oz.,deodorant,men,21.0,4.2,,6.2,
B007RAMSAQ,Underarm & Foot (Deodorant Powder) 40g,deodorant,men,190.0,4.3,,7.4,
B006889FCW,Avon Cool Confidence Original Scent Roll-on Anti-perspirant Deodorant Bonus Size 2.6 Fl. Oz.,deodorant,men,69.0,4.1,,5.99,
B0016507LU,Candid 1.7 Oz Roll-On Anti-Perspirant Deodorant by Avon,deodorant,men,24.0,4.2,,5.99,
B00YR0N1J6,Underarm & Foot Deodorant Powder 80 grams Large Size by Milcu,deodorant,men,325.0,4.7,,10.0,
B08TL2QWKZ,Suave Deodorant Antiperspirant & Deodorant Stick 48-hour Odor and Wetness Protection Powder Deodorant for Women 1.2 oz,deodorant,men,3344.0,4.7,,,
B0065LCULK,Avon Sweet Honesty Roll on Deodorant 2.6 FL OZ,deodorant,men,299.0,4.4,,5.12,
B007VHJWRM,DOVE MEN + CARE Antiperspirant Deodorant Stick Clean Comfort 72-Hour Sweat & Odor Protection Antiperspirant for Men With 1/4 Moisturizing Cream 0.5 oz (Packaging May Vary),deodorant,men,920.0,4.4,,1.39,
B00NJRW6SA,Avon Black Suede Deodorant 2.6 Fl.Oz,deodorant,men,5.0,4.5,,6.49,
B008OIKRVM,"Degree Men Dry Protection Anti-Perspirant, Cool Rush, 0.5 Oz Deodorant Stick",deodorant,men,12.0,4.0,,,
B00CVZGKWE,Dove Men+Care Clean Comfort 48H Anti-Perspirant Deodorant Roll On 50ml- by Dove,deodorant,men,12.0,3.1,,1.59,
B002HEAVA6,Feelin' Fresh Original 1.7 Oz Roll-On Anti-Perspirant Deodorant by Avon,deodorant,men,11.0,4.5,,6.71,
B00NDR2QEA,"Dove Advanced Care Travel Sized Antiperspirant Deodorant Stick Cool Essentials, for 48 Hour Protection And Soft And Comfortable Underarms, Deodorant for Women 0.5 oz",deodorant,men,4437.0,4.7,,,
B00YT2TM8Q,Avon Candid Roll-on Anti-perspirant Deodorant Bonus Size 2.6 Fl. Oz. (2 Pack),deodorant,men,40.0,4.5,,6.61,
B0042B5NFU,Anti-Perspirant Deodorant By Avon - 1.7. Fl. Oz - Imari,deodorant,men,16.0,4.5,,6.76,
B00PL59V9A,"Inc. Newstd16 Deodorant Stick, 1-3/5 Oz.,New World Imports, Inc. - Each 1",deodorant,men,,,,8.53,
B00DRDZMIC,Deodorant Body Spray 165ml Hamilton,deodorant,men,182.0,3.9,,11.1,
B0093SCJ8Q,ARM & HAMMER ULTRAMAX Anti-Perspirant Deodorant Active Sport 2.60 oz ( Pack of 1),deodorant,men,675.0,4.5,,,
B0014CV12E,ARM & HAMMER ULTRAMAX Anti-Perspirant Deodorant Active Sport 2.60 oz,deodorant,men,3120.0,4.5,,,
B09DDC3NPH,Suave Fresh Vibes Deodorant Stick Aluminum Free 48 Hour Deodorant Protection Berry Bliss Dermatologist Tested Body Deodorant 1.2 oz,deodorant,men,54.0,4.0,,,
B000GWP2MI,Avon Sweet Honesty Roll-on Anti-perspirant Deodorant,deodorant,men,5.0,4.1,,,
B000P9GMHQ,"Lady Speed Stick Invisible Dry Antiperspirant & Deodorant, Shower Fresh - Purple 2.3 oz",deodorant,men,351.0,4.7,,,
B0C1X3319G,"Deodorant Cream - Deodorant for Armpits and Private Parts - Native Deodorant Eliminating Odor Skin Safe Whole Body Deodorant for Women and Men, 0.35 oz",deodorant,men,2.0,3.5,,1.99,
B00YGJXSX2,Old Spice Red Collection Swagger Antiperspirant and Deodorant for Men .5 oz,deodorant,men,68.0,4.4,,,
B004RBRO5C,"Old Spice Swagger Red Zone Collection Anti-Perpirant & Deodorant, 0.5 oz",deodorant,men,52.0,4.4,,,
B0CM3QX7CK,"50ml/1.7fl Oz Roll-On Aroma Body Dew - Romantic Rose Deodorant, Perfume Aroma, Antiperspirant And Quick Drying, Inhibit Sweating And Deodorize",deodorant,men,,,,2.09,
B003P1C4XW,Haiku Roll-on Anti-perspirant Deodorant,deodorant,men,12.0,4.6,,7.39,
B08VF6VC1Z,"Thai Deodorant Stone Crystal Mist Natural Deodorant Spray 8 oz. Bundle (Lavender & Jasmine, Single)",deodorant,men,5395.0,4.5,,13.08,
B00450FPWE,"Arrid XX Extra Dry Solid Antiperspirant Deodorant, 2.0 Ounce (56g)",deodorant,men,411.0,4.6,,,
B001E8E7GK,Sure Reg Solid Size 2.7z Sure Regular Original Solid Anti-Perspirant Deodorant,deodorant,men,621.0,4.7,,2.24,
B00CW26X6O,Avon Cool Confidence Roll-On Anti-Perspirant Deodorant 1.7 fl. oz. (Original),deodorant,men,,,,6.98,
B01M0ZS9PU,Crystal Deodorant Spray 4 Ounce Vanilla & Jasmine (118ml),deodorant,men,31.0,4.0,,9.52,
B00I4IOTIO,"Arm & Hammer Ultra Max Deodorant Powder Fresh, Solid, 1 Oz",deodorant,men,867.0,4.6,,4.3,
B00RR57YCI,Fa Pink Passion 48h Roll-On Deodorant Anti-Perspirant 50ml / 1.7 oz,deodorant,men,8.0,4.0,,6.99,
B009U1ZD2A,"Speed Stick Speed Stick Regular Deodorant 24hr Freshness, 3 Oz",deodorant,men,623.0,4.6,,2.47,
B00JRBN52I,L'Oréal Paris Men Expert Deodorant Roll-On - Thermic Resist (50ml),deodorant,men,503.0,4.6,,6.94,
B0014CQGLK,"Degree Men Original Antiperspirant Deodorant for Men, 48-Hour Sweat and Odor Protection, Cool Rush 2.7 oz",deodorant,men,3646.0,4.6,,,
B0014D2000,"Speed Stick Antiperspirant & Deodorant Solid, Unscented, 3 oz",deodorant,men,1493.0,4.5,,2.59,
B00NKH4OM0,"Avon Imari Deodorant, 1.7 Fl.Oz - Anti-Perspirant Roll-On for Dryness and Fresh Scent",deodorant,men,2.0,2.4,,2.7,
B00HXAM0SA,"Speed Stick Power Antiperspirant Deodorant for Men, Cool Fresh - 1.8 Ounce (Pack of 1)",deodorant,men,124.0,4.4,,,
B0014D2A64,"Sure Deodorant Invisible Solid, Unscented - 2.6 oz",deodorant,men,283.0,4.6,,,
B0B2S952P4,"Brrnoo Unscented Deodorant Spray, 30ml, Daily Use, Safe, Non-Irritating, Odor Control",deodorant,men,41.0,2.7,,2.85,
B093BC7LZ2,"JASON Men's Refreshing Deodorant Stick, 2.5 oz",deodorant,men,435.0,3.9,,6.16,
B0001ZWPKC,Imari 1.7 Oz Roll-On Anti-Perspirant Deodorant by Avon,deodorant,men,88.0,4.4,,6.98,
B008O6SZEK,Hi and Dri Antiperspirant Deodorant Roll On Powder Fresh 1.7 Ounces,deodorant,men,50.0,4.3,,2.9,
B00GMAFGXI,Black Suede Roll-On Anti-Perspirant Deodorant for Men 1.7 fl oz (2 Pack),deodorant,men,5.0,4.4,,2.9,
B0CDQHK8VG,Men's Natural Deodorant - Aluminum-Free Deodorant from Dr. Squatch - Natural Deodorizer - made w/charcoal - Deodorant for Men - Smell fresh with Rainforest Rapids and Wood Barrel Bourbon (2 Pk),deodorant,men,157.0,4.5,,34.95,
B08TWFRWC8,"Dr. Squatch Natural Deodorant for Men – Odor-Squatching Men's Deodorant Aluminum Free - Alpine Sage + Fresh Falls (2.65 oz, 2 Pack)",deodorant,men,7407.0,4.3,,34.95,
B093KK33C7,"Dr. Squatch Natural Deodorant for Men – Odor-Squatching Men's Deodorant Aluminum Free - Pine Tar + Birchwood Breeze (2.65 oz, 2 Pack)",deodorant,men,8880.0,4.3,,34.95,
B00TPRG5D0,"Degree Men Original Antiperspirant Deodorant for Men, Pack of 2, 48-Hour Sweat and Odor Protection, Cool Rush 2.7 oz",deodorant,men,3154.0,4.7,,5.78,
B000R4FHD4,"Gold Bond Ultimate Healing Skin Therapy Lotion, 1 Ounce",lotion,women,83.0,4.2,,,
B007JB4658,Clinique Clarifying Lotion 2 1oz/30ml,lotion,women,73.0,4.2,,5.6,
B0C3R6T2D6,Green Tea Essences Creams Moisturizing Skin Care Product Facial Care Product Body Lotion for Dry Skin,lotion,women,,,,,
B0CC4KBM47,Solution For Ingrowns And Care Skin Burns The Hair Burns After And Shave For Unsightly Bumps Pipette Lotion,lotion,women,,,,,
B004RBZYN6,"CLINIQUE Dramatically Different Moisturizing Lotion, Travel Size (.5 FL. OZ./15 ml)",lotion,women,11.0,2.6,,6.17,
B000HGMVH2,"Nivea Body Daily Lotion, Essentially Enriched for Very Dry, Rough Skin, 8.4 fl oz (250 ml)",lotion,women,69.0,4.4,,,
B09VQ4YDTX,"Aveeno Daily Moisturizing Body Lotion with Soothing Oat and Rich Emollients to Nourish Dry Skin, Fragrance-Free, 2.5 fl. oz",lotion,women,1.0,1.0,,,
B000P9EO7Q,"St. Ives Fresh Skin Skin Lotion, Apricot, 1 oz",lotion,women,4.0,3.6,,,
B0CC54J2BY,1pc Men'S And Women'S Skin Barrier Make Up Prep Lotion Transparent Nourishing And Moisturising Make Up Barrier 60g Eyelash Gel,lotion,women,,,,,
B0CBTZ8VG9,Help Black Lotion Summer Beach Outdoor Even Help Sun Wheat Bronzer Moisturizing Skin Body Milk Infallible Concealer 01,lotion,women,,,,,
B0CC4LL4WS,Vitamin E Moisturizing Moisturizing Body Lotion 100g Bath Wash,lotion,women,,,,,
B0BP2LKRYN,Happy Heart Travel Size In Winter The Fragrance For Women's Private Places Is Private And The Fragrance For Female Students' White Collar Office Is Peach 10ml Sweet like Candy Lotion,lotion,women,,,,2.33,
B0CKVQR6QX,"First Love And You Perfume Lady Lasting Light Fragrance Student Summer Body Lotion 10ml Suddenly Madame Glamour (D, One Size)",lotion,women,,,,2.46,
B0741LDSS2,Oatmeal Lotion With Skin Relief (227g) 2311386,lotion,women,,,,2.47,
B0741GFSML,Oatmeal Lotion With Cooling Action (227g) 2311393,lotion,women,,,,2.47,
B082P722QX,Triple Lanolin Aloe Vera With Lavender Lotion 2.25 Oz,lotion,women,24.0,3.2,,2.63,
B082P7117J,Softee Cocoa Butter Body Lotion 16 Oz,lotion,women,1.0,5.0,,2.87,
B082G2BNKG,"Everyone for Every Body Nourishing Lotion Travel Size: Vanilla and Lavender, 2 Ounce",lotion,women,69.0,4.3,,6.05,
B07GSC4DT7,"Suave Advanced Therapy Body Lotion, 10 Ounce",lotion,women,802.0,4.7,,9.49,
B006YN9JR2,PROBIOTIC SUPER HYDRATIHG BODY LOTION,lotion,women,,,,6.87,
B004MDJ0AW,"Suave Suave Naturals Mango Mandarin Body Lotion Unisex, 2 Ounce",lotion,women,,,,,
B0CBWD8XGQ,cedarwood & mint body lotion skincare 10 fl oz /296mL,lotion,women,3.0,5.0,,,
B07NSSZYMZ,"HAND IN HAND Bergamot & Crisp Basil Cactus Blossom Mini Body Lotion, 2 FZ",lotion,women,21.0,4.0,,,
B015JP6BLC,IBLA - Lotion - 30 ml,lotion,women,,,,3.0,
B082G1SQMP,"EO, Lotion Everyone Coconut Lemon Impulse, 2 Fl Oz",lotion,women,319.0,4.5,,6.16,
B0C3QVNRDD,Sleeping Moisturizing Moisturizing Mild Soothing Prevention Of Reduce Wrinkles And Scientific Hydration 150ml Firming Body Lotion,lotion,women,,,,,
B00DTI7CIS,Avena Instituto Español Collagen Hand and Body Lotion - 17 Ounce,lotion,women,103.0,4.4,,,
B09V82FHT8,Firming & Tightening Buttock Lotion Buttock Lifting And Tightening Buttock Massage Cream,lotion,women,,,,3.19,
B0C9DR7W36,Tokyo Milk Candle Sexy First Love And You Ball Perfume Lady Lasting Light Fragrance Student Balls Summer Body Lotion 10ml Mens & Perfumes Friday,lotion,women,,,,3.41,
B01J4NEID8,Bliss Kiss Lotion Stick Mini (Single),lotion,women,36.0,4.3,,3.5,
B092RHR9HF,"Elite Models New York Muse by Coty, 2.5 oz Body Lotion for Women",lotion,women,,,,10.77,
B0B4SZFMK3,Antiperspirant 75ML Moisturizing Body Lotion Men's Armpit Body Beauty Tools Spin Brush Replacement Head,lotion,women,,,,3.68,
B07S95Z36W,Wyndmere Stress Relief Lotion 1oz Aromatherapy Lotion with Pure Essential Oils,lotion,women,3.0,5.0,,3.69,
B082P7D21F,"Softee Essential Nutrients Silky Hydrations Revitalizes & Smoothes Skin, Fragrance Free, Lotion 10 Oz",lotion,women,,,,3.96,
B000EGOG46,"Queen Helene Cocoa Butter Hand & Body Lotion, 32 Oz (Packaging May Vary)",lotion,women,4301.0,4.5,,3.98,
B0CC4M4NJF,Camellia Seed Oil Infant And Child Moisturizing Lotion Moisturizing Lotion Body Lotion 120ml Womens Birthday Gift Ideas,lotion,women,,,,,
B07H5T8PWS,"Vaseline Clinical Care Aging Skin Rescue Hand And Body Lotion Tube 6.8oz, pack of 1",lotion,women,95.0,4.3,,3.99,
B01N1USN9T,"Lavender Lotion | Travel 1oz. | Silky, Nourished, & Hydrated Skin | Hypoallergenic, All-Natural, Plant-Derived, Made in USA",lotion,women,,,,3.99,
B01N1UZKR3,"Huckleberry Lotion For Dry Skin | Travel 1oz. | Silky, Nourished, & Hydrated Skin | Hypoallergenic, All-Natural, Plant-Derived, Made in USA",lotion,women,9.0,3.6,,3.99,
B0B8TDK4QY,"Sweet Jasmine Lotion | Travel 1oz. | Silky, Nourishing, & Hydrating Hypoallergenic, All-Natural, Plant-Derived, Made in USA",lotion,women,,,,3.99,
B01MU34P9E,"Buck Naked (Unscented) Lotion For Dry Skin | Travel 1oz. | Silky, Nourished, & Hydrated Skin | Hypoallergenic, All-Natural, Handmade in USA",lotion,women,,,,3.99,
