ASIN,Product Name,Category,Keyword,Number of Reviews,Average Review Score,Manufacturer,Price,Unit Count
B09NP3FZTV,AXE Wash & Care 2-in-1 Shampoo & Conditioner Apollo Wash & Care 4 Count for Clean & Strong Hair Sage & Cedarwood 100% Recycled Bottle 28 oz,shampoo,men,412,4.8,,28.72,
B01NABG95S,"Pantene Pro-V Smooth & Sleek Shampoo, 30.4 fl oz (Packaging May Vary)",shampoo,men,392,4.8,,,
B07X8Z3PLP,Axe Hair 2 in 1 - Phoenix - Shampoo + Conditioner - Net Wt. 16 FL OZ (473 mL) Per Bottle - Pack of 3 Bottles3,shampoo,men,326,4.8,,23.24,
B09QP17XW7,"Duke Cannon Supply Co. Shampoo Puck for Men Barrel Char No. 004 Multi-Pack - Eco Friendly, Plastic Free, Solid Shampoo, Super Concentrated, Long-Lasting, TSA Approved, Sulfate-free, 4.5 oz (3 Pack)",shampoo,men,314,4.8,,32.94,
B00V9ZTHJK,Head & Shoulders 2-in-1 Shampoo and conditioner Apple Fresh 450 ml - Pack of 6,shampoo,men,313,4.8,,48.0,
B002Z36VWQ,Paul Mitchell Awapuhi Shampoo Gallon Bottle,shampoo,men,267,4.8,,80.0,
B00HA787GU,Pantene Pro-V Curly Perfection Moisturizing Shampoo 12.6 oz (Pack of 3),shampoo,men,239,4.8,,33.28,
B00JVGQP0I,Tigi Bed Head Urban Anti+dotes Resurrection Shampoo 750ml/25.36oz,shampoo,men,231,4.8,,27.97,
B00HFTC67E,"Herbal Essences Shine Collection Shampoo, 33.8 Fluid Ounce, Yellow, chamomile, botanical",shampoo,men,220,4.8,,,
B076BW7F8K,Dove Nutritive Solutions Shampoo Intensive Repair 20.4 oz,shampoo,men,209,4.8,,,
B07QVL2PFY,Dove Dermacare Scalp Anti-Dandruff Shampoo Soothing Moisture 12 oz Pack Of 6,shampoo,men,180,4.8,,29.28,
B0CP7FS5S9,"Hair Dye Shampoo, Shampoo for Color Treated Hair, Hair Dye Shampoo 3 In 1, Hair Dye, Shampoo for Gray Hair for Women & Men, Long Lasting & Coverage, Chestnut Brown",shampoo,men,47,4.9,,18.99,
B01KYQG01W,AGADIR Daily Moisturizing Shampoo ( For All Hair Types ) 12.4 oz,shampoo,men,135,4.8,,16.99,
B01IA98XKQ,Pert Plus 2 in 1 Shampoo + Conditioner Dandruff Control 25.40 oz (Pack of 4),shampoo,men,125,4.8,,32.99,
B0B32ZX56M,"Cantu Avocado Hydrating Sulfate-Free Shampoo with Pure Shea Butter, 13.5 oz (Pack of 2) (Packaging May Vary)",shampoo,men,125,4.8,,14.99,
B01MPYH7QV,"Badedas Revitalising Shower Gel, Shampoo & Conditioner 200ml (PACK OF 6)",shampoo,men,117,4.8,,51.02,
B07XFRJPH7,"Head & Shoulders Old Spice Swagger Dandruff 2 In 1 Shampoo & Conditioner, 12.8 Fl Oz",shampoo,men,94,4.8,,,
B01GD2H83U,Kevin Murphy Repair Me Wash Strengthening Shampoo 33.6 oz,shampoo,men,92,4.8,,,
B00FQR9GFC,"Denorex Dandruff Shampoo + Conditioner Maximum Itch Relief, 10 fl oz (Pack of 6)",shampoo,men,39,4.9,,78.12,
B081QV4Q6X,"AXE Hair 2-in-1 Shampoo & Conditioner, Apollo, 16 fl oz (3 pack) (Bundle)",shampoo,men,89,4.8,,,
B0B4BR9SKV,"Pantene Essential Botanicals Passion Fruit & Cocoa Butter Shampoo, 38.2 Fl Oz",shampoo,men,88,4.8,,29.95,
B01INE0P6I,DOVE MEN + CARE Fortifying 2-in-1 Shampoo and Conditioner Fresh and Clean with Caffeine 4 Count For Everyday Care Helps Strengthen and Nourish Hair 12 oz,shampoo,men,9372,4.6,,19.92,
B0845CYB5B,DOVE MEN + CARE 2 in 1 Shampoo and Conditioner Fresh and Clean 4 Count Fortifies Hair Helps Strengthen Hair 25.4 oz,shampoo,men,2004,4.7,,32.58,
B08X6H7NQC,Dr. Squatch Fresh Falls Shampoo + Conditioner Hair Bundle,shampoo,men,8649,4.5,,37.95,
B08LR3HN72,"Old Spice Swagger 2-in-1 Shampoo and Conditioner for Men, Get Up To 80% Fuller-Looking Hair, 29.2 Fl Oz Each, Twin Pack",shampoo,men,3092,4.7,,19.92,
B00ENNF3CK,"Almay Clear Gel, Anti-Perspirant & Deodorant, Fragrance Free, 2.25-Ounce Stick (Pack of 12)",deodorant,women,582,4.9,,42.0,
B0BGQP7WVH,"Dry Idea Anti-Perspirant Deodorant Roll-On Unscented, White, 3.25 Oz (Pack of 4)",deodorant,women,117,4.9,,25.96,
B075LYNYZZ,"Arrid XX Anti-Perspirant and Deodorant Spray Morning Clean, 6 Ounce (Pack of 5)",deodorant,women,113,4.9,,,
B01IADWND0,ARRID XX Anti-Perspirant Deodorant Solid Regular 2.70 oz (Pack of 12),deodorant,women,107,4.9,,36.37,
B01IA96D8K,Dry Idea Advanced Dry Unscented Antiperspirant & Deodorant Clear Gel 3 oz (Pack of 11),deodorant,women,98,4.9,,54.41,
B01IA96I08,5 DAY Anti-Perspirant Deodorant Pads Regular Scent 75 Each (Pack of 5),deodorant,women,93,4.9,,37.8,
B00KOCF5FE,Secret PH Balanced Shower Fresh Invisible Solid Antiperspirant Deodorant,deodorant,women,81,4.9,,,
B01HTJTPZA,Dove Advanced Care Antiperspirant Cool Essentials 4 Count Deodorant for Women For 48 Hour Protection And Soft And Comfortable Underarms 2.6 oz,deodorant,women,10154,4.8,,12.98,
B071G16W13,"Degree Women's Black+White 4 Count Antiperspirant Balm 2.6 oz - Protects from Deodorant Stains, Fresh Scent, 48H Non-Stop Protection",deodorant,women,18512,4.8,,18.95,
B077VJF9V3,"Ban Original Unscented 24-hour Invisible Antiperspirant, Roll-on Deodorant for Women and Men, Underarm Wetness Protection, with Odor-fighting Ingredients, 3.5 Fl Oz (Pack of 2)",deodorant,women,11904,4.8,,8.57,
B000UUHXNM,"Secret Antiperspirant Deodorant Women, Shower Fresh Scent, Invisible Solid 2.6 Oz (Pack of 6)",deodorant,women,6922,4.8,,,
B08D87295G,"Gillette Antiperspirant Deodorant for Men, Clear Gel, Cool Wave, 72 Hr. Sweat Protection, 3.8 oz, Pack of 5, Total 540 g (19 oz)",deodorant,women,6353,4.8,,,
B001ECQ5JS,"Dove Invisible Solid Antiperspirant Deodorant Stick for Women, Original Clean, For All Day Underarm Sweat and Odor Protection 2.6 Ounce (Pack of 6)",deodorant,women,6239,4.8,,20.67,
B01IA960RE,Dry Idea Anti-Perspirant Deodorant Roll-On Unscented 3.25 oz (Pack of 8),deodorant,women,71,4.9,,45.2,
B073RZ641J,"Gillette Endurance Clear Gel Deodorant, Cool Wave (3.8 oz., 5 pk.)ES",deodorant,women,4992,4.8,,28.95,
B00J5K3VSY,"Dove Invisible Solid Deodorant, Fresh, 2.6 Ounce (Pack of 3)",deodorant,women,4657,4.8,,12.99,
B07H7GM7QG,"Vagisil Odor Block Deodorant Powder for Women, Helps to Prevents Chafing, Talc-Free, 8 Ounce (Pack of 3)",deodorant,women,4163,4.8,,10.44,
B09DSCLBVV,"Secret Antiperspirant and Deodorant Women, Powder Clean Invisible Solid 2.6 oz (Pack of 6)",deodorant,women,3911,4.8,,,
B00LRYGNQ8,"Secret Outlast Antiperspirant and Deodorant Clear Gel, Completely Clean - 2.6 Ounce (Pack of 3)",deodorant,women,3802,4.8,,18.41,
B00LAQ57CE,"Degree Fresh Dry Protection Antiperspirant Deodorant, Twin Pack, 2.6 Ounce (Pack of 2)",deodorant,women,3255,4.8,,,
B001C32YYO,"Dove go fresh Antiperspirant Deodorant, Cool Essentials 2.6 oz, Twin Pack",deodorant,women,3148,4.8,,9.99,
B01KWX917M,"Secret Antiperspirant and Deodorant for Women 48 Hr Odor Protection Clear Gel Lavender Scent, 2.6 Oz (Pack of 6)",deodorant,women,3058,4.8,,30.0,
B00HZQT03A,"Arrid XX Anti-Perspirant Deodorant Solid Unscented, 2.6 Ounce (Pack of 3)",deodorant,women,2737,4.8,,9.79,
B00J5K3QPM,"Dove Invisible Solid Deodorant, Powder - 2.6 Ounce (Pack of 3)",deodorant,women,2759,4.8,,,
B001ET7C3O,"Sure Original Solid Unscented, Anti-Perspirant Deodorant 2.70 oz (Pack Of 6)",deodorant,women,2548,4.8,,19.11,
B001EWEP04,"Mitchum Advanced Gel Anti-Perspirant & Deodorant, Mountain Air, 3.4 Ounce (Pack of 4)",deodorant,women,2438,4.8,,19.4,
B001E7BAG6,"Arrid XX Extra Extra Dry Clear Gel Antiperspirant Deodorant, Morning Clean , 2.6 Oz, Pack of 6",deodorant,women,2300,4.8,,21.27,
B001E0ZQ54,"Alvera All Natural Roll-On Deodorant Aloe & Almonds - 3 Fl Oz, 4 pack",deodorant,women,2213,4.8,,36.0,
B00J5K6D66,"ARRID XX Ultra Clear Anti-Perspirant Deodorant Spray, Ultra Fresh, 6 Ounce (Pack of 3)",deodorant,women,1745,4.8,,18.81,
B001ET7C5M,"Sure Invisible Solid Anti-Perspirant and Deodorant, Unscented, 2.6-Ounces (Pack of 6)",deodorant,women,1761,4.8,,,
B01N66IMQG,"SURE, Antiperspirant Deodorant, Solid, Unscented, 2.6 Ounce (Pack of 6)",deodorant,women,1694,4.8,,20.99,
B005OBVR20,Sure Deodorant 2.6oz Invisible Solid Unscented (Pack of 3),deodorant,women,1677,4.8,,7.6,
B00BF0DXPI,Arrid Xx Solid Antiperspirant Deodorant Ultra Fresh 2.6 Oz (6 Pack),deodorant,women,1429,4.8,,15.99,
B079KVCC42,Avon Black Suede Deodorant 2.6 oz lot of 10,deodorant,women,1358,4.8,,17.0,
B07MWRYX62,Avon On Duty 24 Hours Original Roll-on Anti-perspirant Deodorant 2.6 oz (12-Pack),deodorant,women,1378,4.8,,32.99,
B089NGB27F,"Dove Antiperspirant Deodorant Rose Petals, 3.8 Oz, Pack of 3",deodorant,women,1315,4.8,,22.44,
B006MIQOV8,Avon On Duty 24 Hours Sport Roll-on Anti-perspirant Deodorant 2.6 oz (12-Pack),deodorant,women,1282,4.8,,28.99,
B00AQKDPHO,Dry Idea AdvancedDry Unscented Antiperspirant & Deodorant Clear Gel 3.0FL OZ (Pack of 3),deodorant,women,1282,4.8,,,
B0053GYCGE,"Mitchum Anti-Perspirant & Deodorant Clear Gel, Mountain Air - 3.4 Oz (6 Packs)",deodorant,women,1258,4.8,,25.99,
B01LTI0IWG,"Secret Antiperspirant Deodorant for Women, Protecting Powder Scent, Clear Gel, Outlast Xtend, 2.6 Oz (Pack of 6) (Packaging May Vary)",deodorant,women,1228,4.8,,32.97,
B00J5JRLNQ,"Lady Speed Stick Invisible Dry Antiperspirant & Deodorant, Powder Fresh - 2.3 oz - 4 pk",deodorant,women,1177,4.8,,13.29,
B01A5TONKI,"Dove Advanced Care Anti-Perspirant Deodorant, Revive 2.6 Oz (Pack of 3)",deodorant,women,1154,4.8,,,
B01IA97V0Y,Secret Anti-Perspirant Deodorant Invisible Solid Spring Breeze 2.60 oz (Pack of 7),deodorant,women,67,4.9,,30.6,
B01IC0YSXE,"Mitchum Roll-On Antiperspirant and Deodorant for Men, Unscented, 3.4 Fluid Ounce?(Pack of 3)",deodorant,women,954,4.8,,,
B01ASL0P6Y,"Old Spice Men's Triple Protection Antiperspirant & Deodorant, Sweat Defense, Stronger Swagger, 2.6oz",deodorant,women,892,4.8,,5.97,
B00NAMYQC8,"Avon COOL CONFIDENCE Antiperspirant Deodorant Roll On Original Scent, 6 Pack",deodorant,women,890,4.8,,13.19,
B01KCJCFK6,"Mitchum Invisible Anti-Perspirant & Deodorant Roll-On, Unscented 3.4 oz (Pack of 2)",deodorant,women,885,4.8,,,
B00WTN1I16,"Mitchum Invisible Anti-Perspirant & Deodorant Roll-On, Unscented 3.4 oz (Pack of 4)",deodorant,women,843,4.8,,23.92,
B01N7E0O2P,"Dove Advanced Care Antiperspirant Deodorant Stick for Women, Revive, for 48 Hour Protection And Soft And Comfortable Underarms, 2.6 oz, 2 Count",deodorant,women,19753,4.7,,10.98,
B08G5HYRNX,"Secret Aluminum Free Deodorant for Women, Coconut 2.4 oz (Pack Of 3)",deodorant,women,8827,4.4,,23.07,
B09ZZKBW14,"Lume Whole Body Deodorant - Smooth Solid Stick - 72 Hour Odor Control - Aluminum Free, Baking Soda Free and Skin Safe - 2.6 Ounce (Pack of 2) (Peony Rose)",deodorant,women,15007,4.3,,29.99,
B00TR9AK28,"Secret Clinical Strength Antiperspirant and Deodorant for Women Invisible Solid Stress Response, White, 1.6 Oz (Pack of 3)",deodorant,women,4345,4.2,,22.44,
B00ENNF3CK,"Almay Clear Gel, Anti-Perspirant & Deodorant, Fragrance Free, 2.25-Ounce Stick (Pack of 12)",deodorant,men,582,4.9,,42.0,
B0BGQP7WVH,"Dry Idea Anti-Perspirant Deodorant Roll-On Unscented, White, 3.25 Oz (Pack of 4)",deodorant,men,117,4.9,,25.96,
B075LYNYZZ,"Arrid XX Anti-Perspirant and Deodorant Spray Morning Clean, 6 Ounce (Pack of 5)",deodorant,men,113,4.9,,,
B01IADWND0,ARRID XX Anti-Perspirant Deodorant Solid Regular 2.70 oz (Pack of 12),deodorant,men,107,4.9,,36.37,
B01IA96D8K,Dry Idea Advanced Dry Unscented Antiperspirant & Deodorant Clear Gel 3 oz (Pack of 11),deodorant,men,98,4.9,,54.41,
B01HTJTPZA,Dove Advanced Care Antiperspirant Cool Essentials 4 Count Deodorant for Women For 48 Hour Protection And Soft And Comfortable Underarms 2.6 oz,deodorant,men,10154,4.8,,12.98,
B077VJF9V3,"Ban Original Unscented 24-hour Invisible Antiperspirant, Roll-on Deodorant for Women and Men, Underarm Wetness Protection, with Odor-fighting Ingredients, 3.5 Fl Oz (Pack of 2)",deodorant,men,11904,4.8,,8.57,
B000UUHXNM,"Secret Antiperspirant Deodorant Women, Shower Fresh Scent, Invisible Solid 2.6 Oz (Pack of 6)",deodorant,men,6922,4.8,,,
B08D87295G,"Gillette Antiperspirant Deodorant for Men, Clear Gel, Cool Wave, 72 Hr. Sweat Protection, 3.8 oz, Pack of 5, Total 540 g (19 oz)",deodorant,men,6353,4.8,,,
B001ECQ5JS,"Dove Invisible Solid Antiperspirant Deodorant Stick for Women, Original Clean, For All Day Underarm Sweat and Odor Protection 2.6 Ounce (Pack of 6)",deodorant,men,6239,4.8,,20.67,
B01IA960RE,Dry Idea Anti-Perspirant Deodorant Roll-On Unscented 3.25 oz (Pack of 8),deodorant,men,71,4.9,,45.2,
B073RZ641J,"Gillette Endurance Clear Gel Deodorant, Cool Wave (3.8 oz., 5 pk.)ES",deodorant,men,4992,4.8,,28.95,
B00J5K3VSY,"Dove Invisible Solid Deodorant, Fresh, 2.6 Ounce (Pack of 3)",deodorant,men,4657,4.8,,12.99,
B09DSCLBVV,"Secret Antiperspirant and Deodorant Women, Powder Clean Invisible Solid 2.6 oz (Pack of 6)",deodorant,men,3911,4.8,,,
B00LRYGNQ8,"Secret Outlast Antiperspirant and Deodorant Clear Gel, Completely Clean - 2.6 Ounce (Pack of 3)",deodorant,men,3802,4.8,,18.41,
B00LAQ57CE,"Degree Fresh Dry Protection Antiperspirant Deodorant, Twin Pack, 2.6 Ounce (Pack of 2)",deodorant,men,3255,4.8,,,
B001C32YYO,"Dove go fresh Antiperspirant Deodorant, Cool Essentials 2.6 oz, Twin Pack",deodorant,men,3148,4.8,,9.99,
B00HZQT03A,"Arrid XX Anti-Perspirant Deodorant Solid Unscented, 2.6 Ounce (Pack of 3)",deodorant,men,2737,4.8,,9.79,
B00J5K3QPM,"Dove Invisible Solid Deodorant, Powder - 2.6 Ounce (Pack of 3)",deodorant,men,2759,4.8,,,
B001ET7C3O,"Sure Original Solid Unscented, Anti-Perspirant Deodorant 2.70 oz (Pack Of 6)",deodorant,men,2548,4.8,,19.11,
B001EWEP04,"Mitchum Advanced Gel Anti-Perspirant & Deodorant, Mountain Air, 3.4 Ounce (Pack of 4)",deodorant,men,2438,4.8,,19.4,
B001E7BAG6,"Arrid XX Extra Extra Dry Clear Gel Antiperspirant Deodorant, Morning Clean , 2.6 Oz, Pack of 6",deodorant,men,2300,4.8,,21.27,
B001E0ZQ54,"Alvera All Natural Roll-On Deodorant Aloe & Almonds - 3 Fl Oz, 4 pack",deodorant,men,2213,4.8,,36.0,
B00J5K6D66,"ARRID XX Ultra Clear Anti-Perspirant Deodorant Spray, Ultra Fresh, 6 Ounce (Pack of 3)",deodorant,men,1745,4.8,,18.81,
B001ET7C5M,"Sure Invisible Solid Anti-Perspirant and Deodorant, Unscented, 2.6-Ounces (Pack of 6)",deodorant,men,1761,4.8,,,
B01N66IMQG,"SURE, Antiperspirant Deodorant, Solid, Unscented, 2.6 Ounce (Pack of 6)",deodorant,men,1694,4.8,,20.99,
B005OBVR20,Sure Deodorant 2.6oz Invisible Solid Unscented (Pack of 3),deodorant,men,1677,4.8,,7.6,
B00BF0DXPI,Arrid Xx Solid Antiperspirant Deodorant Ultra Fresh 2.6 Oz (6 Pack),deodorant,men,1429,4.8,,15.99,
B079KVCC42,Avon Black Suede Deodorant 2.6 oz lot of 10,deodorant,men,1358,4.8,,17.0,
B07MWRYX62,Avon On Duty 24 Hours Original Roll-on Anti-perspirant Deodorant 2.6 oz (12-Pack),deodorant,men,1378,4.8,,32.99,
B089NGB27F,"Dove Antiperspirant Deodorant Rose Petals, 3.8 Oz, Pack of 3",deodorant,men,1315,4.8,,22.44,
B006MIQOV8,Avon On Duty 24 Hours Sport Roll-on Anti-perspirant Deodorant 2.6 oz (12-Pack),deodorant,men,1282,4.8,,28.99,
B00AQKDPHO,Dry Idea AdvancedDry Unscented Antiperspirant & Deodorant Clear Gel 3.0FL OZ (Pack of 3),deodorant,men,1282,4.8,,,
B0053GYCGE,"Mitchum Anti-Perspirant & Deodorant Clear Gel, Mountain Air - 3.4 Oz (6 Packs)",deodorant,men,1258,4.8,,25.99,
B00J5JRLNQ,"Lady Speed Stick Invisible Dry Antiperspirant & Deodorant, Powder Fresh - 2.3 oz - 4 pk",deodorant,men,1177,4.8,,13.29,
B01A5TONKI,"Dove Advanced Care Anti-Perspirant Deodorant, Revive 2.6 Oz (Pack of 3)",deodorant,men,1154,4.8,,,
B01IA97V0Y,Secret Anti-Perspirant Deodorant Invisible Solid Spring Breeze 2.60 oz (Pack of 7),deodorant,men,67,4.9,,30.6,
B01IC0YSXE,"Mitchum Roll-On Antiperspirant and Deodorant for Men, Unscented, 3.4 Fluid Ounce?(Pack of 3)",deodorant,men,954,4.8,,,
B00GB52EX4,Rexona V8 for Men Anti-perspirant Deodorant Spray 150ml (5 Fluid Ounce) (Pack of 3),deodorant,men,946,4.8,,39.99,
B01ASL0P6Y,"Old Spice Men's Triple Protection Antiperspirant & Deodorant, Sweat Defense, Stronger Swagger, 2.6oz",deodorant,men,892,4.8,,5.97,
B00NAMYQC8,"Avon COOL CONFIDENCE Antiperspirant Deodorant Roll On Original Scent, 6 Pack",deodorant,men,890,4.8,,13.19,
B01KCJCFK6,"Mitchum Invisible Anti-Perspirant & Deodorant Roll-On, Unscented 3.4 oz (Pack of 2)",deodorant,men,885,4.8,,,
B00WTN1I16,"Mitchum Invisible Anti-Perspirant & Deodorant Roll-On, Unscented 3.4 oz (Pack of 4)",deodorant,men,843,4.8,,23.92,
B00EAW1CMY,"Secret Fresh Clear Gel Antiperspirant Deodorant, Luxe Lavender 2.6 oz (Pack of 2)",deodorant,men,835,4.8,,9.99,
B009O0FQ2O,"Arrid Extra Extra Dry Antiperspirant Deodorant Clear Gel, Cool Shower, 2.6 Oz (6 Pack)",deodorant,men,802,4.8,,20.81,
B008BUB3FW,"Arrid Extra Dry Regular Aerosol Antiperspirant Deodorant 6 Oz, Pack of 6",deodorant,men,766,4.8,,29.88,
B01IA96G6E,Speed Stick Power Anti-Perspirant Deodorant Unscented 3 oz (Pack of 8),deodorant,men,760,4.8,,26.24,
B09S3XVX8G,"Ban Original Unscented 24-hour Invisible Antiperspirant, 3.5oz Roll-on Deodorant for Women and Men, 4-pack, Underarm Wetness Protection, with Odor-fighting Ingredients",deodorant,men,754,4.8,,,
B000O58Q7K,Hempz Original Herbal Moisturizer 17 Ounce Lotion 3 Pack,lotion,women,1174,4.9,,,
B0BYGKTYCD,"St. Ives Renewing Hand & Body Lotion Moisturizer for Dry Skin Collagen Elastin Made with 100% Natural Moisturizers, 21 oz 4 Pack",lotion,women,287,4.9,,25.16,
B00O9J4F72,Lot of 2 Bath & Body Works Night Time Tea Body Lotion 6.5 Fl Oz,lotion,women,44,5.0,,99.99,
B003JT8PKQ,"Lubriderm Daily Moisture Lotion + Pro-Ceramide with Shea Butter & Glycerin Helps Moisturize Dry Skin, Hydrating Face, Hand & Body Lotion is Lightly Scented & Non-Greasy, 24 fl. oz",lotion,women,30354,4.8,,8.99,
B003BMJGKE,"Eucerin Advanced Repair Body Lotion, Unscented Body Lotion for Dry Skin, 16.9 Fl Oz Pump Bottle",lotion,women,26514,4.8,,10.97,
B000RGBWPO,"Palmer's Cocoa Butter Formula Daily Skin Therapy Solid Lotion with Vitamin E, Body Moisturizer for Extremely Dry Skin, Softens and Soothes, 7.25 Ounces, (Pack of 1)",lotion,women,27571,4.8,,7.68,
B0034F9K36,"Jergens Ultra Healing Dry Skin Moisturizer, Body and Hand Lotion for Dry Skin, for Quick Absorption into Extra Dry Skin, with HYDRALUCENCE blend, Vitamins C, E, and B5, 32 Ounce",lotion,women,24102,4.8,,10.47,
B001PBOKRM,"Jergens Original Scent Dry Skin Lotion, Body and Hand Moisturizer for Long Lasting Skin Hydration, with HYDRALUCENCE blend and Cherry Almond Essence, 32 Ounce",lotion,women,19847,4.8,,10.47,
B00EYMWQRA,HEMPZ Body Lotion - Triple Moisture - Grapefruit and Sparkling Peach - Daily Moisturizing Cream - 17oz,lotion,women,25927,4.8,,17.32,
B0036QFZ46,HEMPZ Body Lotion - Pomegranate - Bright Citrus - Daily Moisturizing Cream - 17oz,lotion,women,10913,4.8,,17.6,
B0BYFR5TWV,"Vaseline Intensive Care Body Lotion Cocoa Radiant 4 ct for Dry Skin with Ultra-Hydrating Lipids and Pure Cocoa Butter for a Long-Lasting, Radiant Glow 20.3 oz",lotion,women,11123,4.8,,27.07,
B086LK197J,Cetaphil Moisturizing Lotion 20 fl oz,lotion,women,14565,4.8,,,
B01CTRO638,"Hempz Original Natural Hemp Seed Oil Body Moisturizer with Shea Butter and Ginseng, 2.25 Fluid Ounce - Pure Herbal Skin Lotion for Dryness - Nourishing Vegan Body Cream in Floral and Banana",lotion,women,24748,4.8,,5.98,
B001FB5NTG,"Olay Ultra Moisture Shea Butter In-Shower Body Lotion, Improves Dry Skin Hydration in 5 Days, 15.2 Fl Oz (Pack of 4)",lotion,women,8423,4.8,,26.28,
B00J2L5TOK,"Gold Bond Healing Skin Therapy Lotion with aloe 5.5 oz., Non-Greasy & Hypoallergenic",lotion,women,7274,4.8,,5.98,
B08Q2R18HH,"Hawaiian Tropic Lime Coolada Body Lotion and Daily Moisturizer After Sun, 16 Fl Oz (Pack of 2)",lotion,women,5839,4.8,,14.99,
B00368PU3U,"Clinique Clarifying Lotion 2 Twice A Day Exfoliator Dry Combination, 16.5 Ounce",lotion,women,6119,4.8,,32.12,
B0107QOYIK,"Eucerin Skin Calming Lotion - Full Body Lotion for Dry, Itchy Skin, Natural Oatmeal Enriched - 16.9 fl. oz Pump Bottle",lotion,women,5471,4.8,,9.99,
B088CKLWVY,"Hempz Sweet Pineapple & Honey Melon Moisturizing Skin Lotion, Natural Hemp Seed Herbal Body Moisturizer with Jojoba, Natural Extracts, Vitamin A and E, 17 oz, 2 Pack Bundle",lotion,women,5628,4.8,,33.3,
B07P3NTCFM,"Baby Magic Gentle Baby Lotion, Vitamins & Aloe, Free of Parabens, Phthalates, Sulfates and Dyes, Camellia Oil & Marshmallow Root Original Scent, 16.5 Fl Oz",lotion,women,5421,4.8,,,
B015QJ7JYE,"Inis the Energy of the Sea Revitalizing Body Lotion, 16.9 Fluid Ounce",lotion,women,5020,4.8,,37.0,
B0068YZVX8,"Jergens Ultra Healing Dry Skin Moisturizer, Body and Hand Lotion, for Absorption into Extra Dry Skin, 21 Ounce, with HYDRALUCENCE blend, Vitamins C, E, and B5",lotion,women,4830,4.8,,6.47,
B01HTJTS52,"Vaseline Intensive Care Nourishing Moisture Body Lotion for Dry Skin, Made with Ultra-Hydrating Lipids + Pure Oat Extract for Nourished, Healthy-Looking Skin 20.3 oz",lotion,women,4749,4.8,,20.94,
B004XZHR4K,"Aveeno Skin Relief 24-Hour Moisturizing Lotion for Sensitive Skin with Natural Shea Butter & Triple Oat Complex, Unscented Therapeutic Lotion for Extra Dry, Itchy Skin, 12 fl. oz",lotion,women,4884,4.8,,8.99,
B00SF8YKI2,"Jergens Ultra Healing Dry Skin Moisturizer, Travel Size Body and Hand Lotion, for Extra Dry Skin, Use After Washing Hands, HYDRALUCENCE blend, Vitamins C, E, B5, 1 Fl Oz (Pack of 24)",lotion,women,4885,4.8,,28.69,
B08Q1J3V2T,"Aveeno Daily Moisturizing Body Lotion, Gentle Lotion Nourishes Dry Skin With Moisture, Soothing Prebiotic Oat, Fragrance-Free, Non-Comedogenic, Travel-Size, Pack of Three, 3 x 2.5 fl. Oz",lotion,women,4459,4.8,,11.34,
B001RMJHVI,Melaleuca Renew Intensive Skin Therapy Lotion 20 Ounce with Pump,lotion,women,4110,4.8,,42.3,
B01HTJTV0E,"Vaseline Intensive Care Body Lotion for Dry Skin Soothing Hydration Lotion Made with Ultra-Hydrating Lipids + 1% Aloe Vera Extract to Refresh Dehydrated Skin 20.3 oz, Pack of 3",lotion,women,3765,4.8,,16.99,
B00W4TW9BI,"Jergens Original Scent Dry Skin Moisturizer, Body and Hand Lotion, for Long Lasting Skin Hydration, 21 Ounce, with HYDRALUCENCE blend and Cherry Almond Essence",lotion,women,3736,4.8,,7.47,
B003A86J18,"Curel Daily Healing Body Lotion for Dry Skin, Hand and Moisturizer Repairs Skin Retains Moisture, with Advanced Ceramides Complex, 20 Ounce",lotion,women,3618,4.8,,10.97,
B00AYSBR96,Eucerin Daily Hydration Lotion - Light-weight Full Body Lotion for Dry Skin - 16.9 fl. oz. Pump Bottle (Pack of 3),lotion,women,3698,4.8,,38.97,
B00IB0X8O6,Eucerin Daily Hydration Lotion - Light-Weight Full Body Lotion for Dry Skin - 16.9 fl. oz. Pump Bottle,lotion,women,3698,4.8,,,
B0887LWCTH,"Hempz Original, Natural Hemp Seed Oil Body Moisturizer with Shea Butter & Ginseng, Pure Herbal Skin Lotion for Dryness, Nourishing Vegan Cream, Floral and Banana, 17 Fl Oz, 2 Pack",lotion,women,3435,4.8,,33.04,
B01AMJFUV2,St. Ives Skin Renewing Body Lotion 2 Oz Travel Size (Pack of 3),lotion,women,3344,4.8,,7.99,
B000LRGG1Y,"Aveeno Skin Relief 24-Hour Moisturizing Lotion for Sensitive Skin with Natural Shea Butter & Triple Oat Complex, Unscented Therapeutic Lotion for Extra Dry, Itchy Skin, 8 fl. oz",lotion,women,3145,4.8,,7.39,
B0067YTWF2,"Curél Ultra Healing Body Lotion, Moisturizer for Extra Dry Skin, Body and Hand Lotion with Advanced Ceramide Complex and Hydrating Agents, 6 Ounce (Pack of 2)",lotion,women,3170,4.8,,14.78,
B0000SW8BG,"Lubriderm Advanced Therapy Fragrance Free Moisturizing Hand & Body Lotion + Pro-Ceramide with Vitamins E & Pro-Vitamin B5, Intense Hydration for Itchy, Extra Dry Skin, Non-Greasy, 16 fl. oz",lotion,women,3070,4.8,,9.34,
B00KTLXB4C,"NIVEA Cocoa Butter Body Lotion with Deep Nourishing Serum, 16.9 Fl Oz Pump Bottle",lotion,women,3045,4.8,,7.29,
B07MVZX9NC,St Ives Body Lotion 21 Ounce Renewing (621ml) (Pack of 2),lotion,women,3016,4.8,,,
